"Year","metric","priority_group","sdi_cat","ASR","lower_CI","upper_CI"
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",1.17925486176501,0.576142368484384,2.32903958643005
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.32767830817597,4.20888335312555,4.450490355347
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",15.5610033640539,15.2848156545168,15.8490919368027
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.26809055933021,3.41444581280556,17.1402442912017
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",2.82401703466809,1.55069664843536,5.21128303110462
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",5.41920450750251,5.26237031088728,5.5822204431414
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","low",7.97516857472866,7.7418504762313,8.23233436968945
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",8.46906177298927,4.32128803394257,29.7243561550224
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",0.694607347281024,0.0668654464566333,3.51243403084225
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.59956707028221,2.46600515236417,2.74488736438905
1993,"Attributable_Deaths","Critical","low",0.483279074463205,0.437627649863416,0.537908789398819
1993,"Attributable_Deaths","Critical","middle",0.310018655692574,0.00378601384828007,7.08882772814616
1993,"Attributable_Deaths","Critical","middle_high",0.0461894080280551,1.93968787067689e-05,0.837035855028175
1993,"Attributable_Deaths","Critical","middle_low",0.146536795209841,0.122783016201204,0.175085213635565
1993,"Attributable_Deaths","High","low",0.505205270644935,0.439083280849416,0.591829948268409
1993,"Attributable_Deaths","High","middle",0.279325776393606,1.11413349833442e-05,15.0124310214502
1993,"Attributable_Deaths","High","middle_high",0.141791739440894,0.000530073547620731,1.86878125916246
1993,"Attributable_Deaths","High","middle_low",0.217828679954559,0.17946095478425,0.266076878997002
1993,"Attributable_Deaths","Medium","low",0.149126195736453,0.111295065017714,0.22462139266934
1993,"Attributable_Deaths","Medium","middle",0.241263550237824,1.09224765103732e-08,22.3621206199756
1993,"Attributable_Deaths","Medium","middle_high",0.0243345945806484,2.71817261621462e-24,2.55613074330032
1993,"Attributable_Deaths","Medium","middle_low",0.0563714599307638,0.0359630193924736,0.093620986173861
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",112.494367061249,111.916807166183,113.078773936998
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",50.2158248954896,43.1688289756846,60.2153982925322
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",6.76917656907823,5.18006631351499,8.82670429104292
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",26.9568198417616,26.6607898173067,27.2572697556197
1994,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",96.8269119954545,96.1750103564193,97.489795897058
1994,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",32.5197378798185,25.5990234866498,44.8896265386778
1994,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",14.7294738167307,11.5646956914334,18.84322294012
1994,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",27.9914371153153,27.6179844276841,28.3719493451334
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",165.335582616737,164.324053853548,166.367919580277
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",181.631788392596,160.155943621125,212.472663225124
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",11.2048055241531,7.4860243315161,16.5616060884287
1994,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",54.7002638525363,54.0928187892355,55.3202737926474
1994,"Associated_Deaths","Critical","low",3.15335278738923,3.03894035450361,3.27560862498594
1994,"Associated_Deaths","Critical","middle",1.81579667775264,0.582242512494613,7.99514146100967
1994,"Associated_Deaths","Critical","middle_high",0.271604697286657,0.0499187863047536,1.12279363646057
1994,"Associated_Deaths","Critical","middle_low",0.903297657030573,0.841629909843162,0.970110521221079
1994,"Associated_Deaths","High","low",2.99491829053272,2.83550864184643,3.17166914836675
1994,"Associated_Deaths","High","middle",1.39553694347192,0.138676162815764,14.7006951252417
1994,"Associated_Deaths","High","middle_high",0.694691281864436,0.152781380376125,2.57359127232375
1994,"Associated_Deaths","High","middle_low",1.11362337104503,1.018560189036,1.21956651137763
1994,"Associated_Deaths","Medium","low",3.17978185343533,2.9984933494388,3.38663383734402
1994,"Associated_Deaths","Medium","middle",5.33032384559625,1.65969458982664,25.2849531902616
1994,"Associated_Deaths","Medium","middle_high",0.415736066058076,0.0195929568974431,3.04134120469489
1994,"Associated_Deaths","Medium","middle_low",1.20893890211183,1.10695465407548,1.32583507238634
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",18.7602750233162,18.5106746825251,19.0170273120079
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",8.98102761740207,6.15922191852545,15.6274979712928
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",1.18633155456646,0.587127075315592,2.32289166431985
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.34999231922343,4.22943244826438,4.47510291287388
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",15.410574102013,15.1440911590388,15.6884752216491
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.41150583581096,3.5538007106267,16.4079463209402
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",3.069570603678,1.74857833052998,5.47563724935835
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",5.36517739681592,5.20769146372145,5.52970502364341
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","low",7.36726712763844,7.15132293941963,7.60619096806006
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",8.21626419668652,4.18070849567881,27.6173739906177
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",0.658790082628028,0.0605804167706828,3.42537590841196
1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.5323563078734,2.39921095350881,2.67917508960466
1994,"Attributable_Deaths","Critical","low",0.552208694059875,0.504154704091049,0.608824674945301
1994,"Attributable_Deaths","Critical","middle",0.317776411497625,0.00504889478195663,6.47740238757387
1994,"Attributable_Deaths","Critical","middle_high",0.0468097182015561,2.88054974254353e-05,0.827858714210343
1994,"Attributable_Deaths","Critical","middle_low",0.149358243738585,0.124566755415576,0.179709594089321
1994,"Attributable_Deaths","High","low",0.519469213773591,0.453195586332915,0.605424907955399
1994,"Attributable_Deaths","High","middle",0.287356347048696,2.29861527729294e-05,13.6716604660346
1994,"Attributable_Deaths","High","middle_high",0.15526192824502,0.00108585283113402,1.86407847714303
1994,"Attributable_Deaths","High","middle_low",0.219226993493072,0.17960441647126,0.27043129454409
1994,"Attributable_Deaths","Medium","low",0.14392157751014,0.107131841939467,0.217040115828404
1994,"Attributable_Deaths","Medium","middle",0.23576577069948,1.5647460047894e-08,20.3318408004035
1994,"Attributable_Deaths","Medium","middle_high",0.0232265696467108,1.8961213868526e-24,2.52456679415288
1994,"Attributable_Deaths","Medium","middle_low",0.0560324249869009,0.0352069942243958,0.0972638562930218
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",112.16184969927,111.585218068694,112.744852293855
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",64.3615468183992,56.4687734741943,74.7632662475821
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",6.18369210583673,4.68580010506722,8.14573710307603
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",25.5724581572011,25.2940746280555,25.8545211984562
1995,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",93.5609701954811,92.9326013235109,94.1994603833855
1995,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",34.4731960993871,27.4130023419381,46.2049887573597
1995,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",14.7838096119306,11.6424166673124,18.862161350639
1995,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",27.0456335288757,26.6856867926483,27.4115091335619
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",156.968820997677,156.004385129295,157.952368542046
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",179.477075352806,158.3451332824,208.754404154899
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",10.2532196978315,6.75047941810463,15.380388398374
1995,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",55.7267136602517,55.1258427341639,56.3379242105814
1995,"Associated_Deaths","Critical","low",3.22419394654415,3.10873866638576,3.34694143526985
1995,"Associated_Deaths","Critical","middle",2.32456724657057,0.9021852626359,7.87305477687434
1995,"Associated_Deaths","Critical","middle_high",0.247594637028303,0.0424352765874816,1.08149089983295
1995,"Associated_Deaths","Critical","middle_low",0.85002626275871,0.794166917188047,0.910060535004028
1995,"Associated_Deaths","High","low",2.95784400923401,2.80009272821332,3.13165345942745
1995,"Associated_Deaths","High","middle",1.48744644277987,0.176277721127512,13.2221215075269
1995,"Associated_Deaths","High","middle_high",0.695174771580002,0.15853472520396,2.55159894410265
1995,"Associated_Deaths","High","middle_low",1.07395629407465,0.985868500165356,1.17087852196257
1995,"Associated_Deaths","Medium","low",3.10911182620208,2.93000427999161,3.31179207103089
1995,"Associated_Deaths","Medium","middle",5.30483352777675,1.70094011427794,23.0047416860501
1995,"Associated_Deaths","Medium","middle_high",0.380480777199147,0.0156676025180674,2.96782542777511
1995,"Associated_Deaths","Medium","middle_low",1.25015619694043,1.15229862611483,1.35987336761946
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",19.9715394825262,19.7141413036107,20.2355859345724
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",11.5776140608964,8.38250547924804,17.9323670882308
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",1.09306822770699,0.527570539322616,2.19381012005038
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.12545786969039,4.01295775072201,4.24171545410563
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",14.8135148021593,14.555980084606,15.0815814651857
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.84882562638299,3.91104728091014,15.8614522449037
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",3.10277792546573,1.78594099075048,5.49041312415707
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",5.28168511306835,5.12831471738068,5.44092223535978
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","low",6.90910793081412,6.70418381895652,7.13507185388984
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",8.10306292069378,4.13448357601611,25.3222269647998
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",0.61258621677556,0.0514588009936077,3.33394741967526
1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.55916030246157,2.42737503821494,2.70206285056349
1995,"Attributable_Deaths","Critical","low",0.599052149886942,0.549196472880629,0.656769750116006
1995,"Attributable_Deaths","Critical","middle",0.410337051144738,0.0165961025493975,5.82948364673749
1995,"Attributable_Deaths","Critical","middle_high",0.0429817013222008,1.82377515968142e-05,0.81595945931859
1995,"Attributable_Deaths","Critical","middle_low",0.140091258773628,0.11778852565976,0.166837110526093
1995,"Attributable_Deaths","High","low",0.512330882774421,0.446715324658607,0.596017555175357
1995,"Attributable_Deaths","High","middle",0.308035723558557,6.53255516352692e-05,12.0802750784467
1995,"Attributable_Deaths","High","middle_high",0.156874317790527,0.00133945605491187,1.85009871726777
1995,"Attributable_Deaths","High","middle_low",0.2158718898055,0.178652822455163,0.262313642055421
1995,"Attributable_Deaths","Medium","low",0.13898502246699,0.102902494203902,0.207987161078623
1995,"Attributable_Deaths","Medium","middle",0.233853412596793,2.82280553584629e-08,17.9074503211634
1995,"Attributable_Deaths","Medium","middle_high",0.021501422024132,1.94830958157598e-25,2.50194450846407
1995,"Attributable_Deaths","Medium","middle_low",0.0573288707789521,0.0372459346273091,0.0929612801729929
1996,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",120.307855450125,119.708430450348,120.913245802331
1996,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",64.2377813026634,56.4523033729274,74.139367370879
1996,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",5.45465676733212,4.07092011720674,7.303871122368
1996,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",24.9296724828733,24.6518070110823,25.2110529771272
1996,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",92.8407098894567,92.2182597578175,93.472577043531
1996,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",35.4857327767439,28.3938877908326,46.435776242555
1996,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",14.8072355767524,11.6958170053132,18.853630419159
1996,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",26.4753986666319,26.1187963146315,26.8376132558554
1996,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",157.339089234512,156.38739144876,158.308437202216
1996,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",166.238112270927,146.104723340527,193.219898541308
1996,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",10.298934862532,6.82584718117774,15.389633346421
