"Location","Year","metric","priority_group","sdi_cat","ASR","lower_CI","upper_CI"
"Albania",1991,"Attributable_Deaths","Critical","middle_low",0.167598384262352,0.123734826313491,0.223702249702317
"Albania",1991,"Attributable_Deaths","High","middle_low",0.198556765870457,0.130611614393318,0.293579070871139
"Albania",1991,"Attributable_Deaths","Medium","middle_low",0.0479312505156541,0.0158360783557367,0.124095241205039
"Albania",1992,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",28.8651008155857,28.3126976050882,29.4275412136759
"Albania",1992,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",27.7335486296535,27.0297194400633,28.4540904887068
"Albania",1992,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",47.2862688003648,46.174961293498,48.4262774046475
"Albania",1992,"Associated_Deaths","Critical","middle_low",0.97887308473219,0.868377645240264,1.1009650116087
"Albania",1992,"Associated_Deaths","High","middle_low",1.09510237632835,0.925582435739895,1.28999167080539
"Albania",1992,"Associated_Deaths","Medium","middle_low",0.914638172609013,0.74364722231808,1.12089071730437
"Albania",1992,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.74763075522745,4.52289834940615,4.98262106122362
"Albania",1992,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.78650700623181,4.49612023082241,5.09386946395361
"Albania",1992,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.33520845510595,2.09121872372389,2.60956338159819
"Albania",1992,"Attributable_Deaths","Critical","middle_low",0.166614550117446,0.12284009943879,0.222577269397193
"Albania",1992,"Attributable_Deaths","High","middle_low",0.192583249603998,0.125671250433419,0.286492082194596
"Albania",1992,"Attributable_Deaths","Medium","middle_low",0.046709915613186,0.0151043357088146,0.122164507511903
"Albania",1993,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",28.3113106220112,27.7657071720448,28.8668257890573
"Albania",1993,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",26.3755670404911,25.6892654077307,27.0784247593979
"Albania",1993,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",45.9293829680383,44.8294532415612,47.0578064062319
"Albania",1993,"Associated_Deaths","Critical","middle_low",0.955735982382468,0.846875499687521,1.0760529390105
"Albania",1993,"Associated_Deaths","High","middle_low",1.03822475591328,0.87370289350485,1.22783304861063
"Albania",1993,"Associated_Deaths","Medium","middle_low",0.885153553055395,0.717078484037825,1.08811832391772
"Albania",1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.64999522473216,4.42822307370028,4.88189500973715
"Albania",1993,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.54577395047604,4.26290162092621,4.84546106611697
"Albania",1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.26227792979167,2.02137470163447,2.53328241128185
"Albania",1993,"Attributable_Deaths","Critical","middle_low",0.162659598465201,0.119554004718376,0.217798429615811
"Albania",1993,"Attributable_Deaths","High","middle_low",0.182450960842101,0.117642957563083,0.273952591338995
"Albania",1993,"Attributable_Deaths","Medium","middle_low",0.0450540528341781,0.0141973286497513,0.119164708716343
"Albania",1994,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",28.0995453996206,27.5444578766611,28.6657161321538
"Albania",1994,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",25.6191029379112,24.9292152704693,26.3274647459356
"Albania",1994,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",44.3094199045386,43.2081640537989,45.4428332914621
"Albania",1994,"Associated_Deaths","Critical","middle_low",0.975425301205405,0.860912490171371,1.10300531820696
"Albania",1994,"Associated_Deaths","High","middle_low",1.04273378933902,0.871121544733053,1.24306663943516
"Albania",1994,"Associated_Deaths","Medium","middle_low",0.878742850877542,0.704462402166359,1.09340180521705
"Albania",1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.62439964949289,4.3985468561623,4.86160300753916
"Albania",1994,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.4441461818776,4.15886016027681,4.74826698650851
"Albania",1994,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.17747492772224,1.93677877427804,2.45255699638418
"Albania",1994,"Attributable_Deaths","Critical","middle_low",0.166395854487559,0.12106857229836,0.225568764261509
"Albania",1994,"Attributable_Deaths","High","middle_low",0.184644328109005,0.116943987987882,0.283279889561596
"Albania",1994,"Attributable_Deaths","Medium","middle_low",0.0446070904446503,0.013072754085797,0.127851366011048
"Albania",1995,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",26.0938917700801,25.5741372891749,26.6231606978024
"Albania",1995,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",24.8533239777203,24.1887296489611,25.5339117998363
"Albania",1995,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",43.1737959992081,42.0909597385374,44.2844820661469
"Albania",1995,"Associated_Deaths","Critical","middle_low",0.88746097598003,0.784662793460835,1.00112325749167
"Albania",1995,"Associated_Deaths","High","middle_low",0.994788647493088,0.836752934975098,1.17661117087262
"Albania",1995,"Associated_Deaths","Medium","middle_low",0.854130715064699,0.689658122574828,1.0520866771721
"Albania",1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.22888825745215,4.01949644999295,4.44798053026721
"Albania",1995,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.41088416080707,4.133042460583,4.70494204032173
"Albania",1995,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.13894754973358,1.90162179195421,2.40553540713314
"Albania",1995,"Attributable_Deaths","Critical","middle_low",0.148646967388424,0.108355745164113,0.200330408166272
"Albania",1995,"Attributable_Deaths","High","middle_low",0.180277148476614,0.116966769252496,0.26878373745968
"Albania",1995,"Attributable_Deaths","Medium","middle_low",0.0437521939560907,0.0135789764584259,0.114770417501087
"Albania",1996,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",26.8658329977851,26.3434849595184,27.3971996946968
"Albania",1996,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",24.8454947548527,24.184968004139,25.5212603530231
"Albania",1996,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",41.1575094560798,40.0918621512411,42.2499239090929
"Albania",1996,"Associated_Deaths","Critical","middle_low",0.914068563572745,0.812264339668627,1.02598445854906
"Albania",1996,"Associated_Deaths","High","middle_low",1.00787807511716,0.852496299983002,1.18539953282154
"Albania",1996,"Associated_Deaths","Medium","middle_low",0.834501811752018,0.673801797605481,1.02669584100631
"Albania",1996,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.20506833041336,3.99838424757175,4.42093443277034
"Albania",1996,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.45049619052742,4.17318803763694,4.74322216114322
"Albania",1996,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.02216029134983,1.79018739442245,2.28207741294356
"Albania",1996,"Attributable_Deaths","Critical","middle_low",0.148062474393515,0.108804096829489,0.19788646587074
"Albania",1996,"Attributable_Deaths","High","middle_low",0.184300195466074,0.121621987718934,0.270288711169029
"Albania",1996,"Attributable_Deaths","Medium","middle_low",0.0421053220839306,0.0129635597649297,0.108981182328553
"Albania",1997,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",34.3147307720059,33.7213607773591,34.9177004407222
"Albania",1997,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",31.7661742528486,31.0191567745003,32.5292928924413
"Albania",1997,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",44.5861255425653,43.4507462537476,45.7507016983814
"Albania",1997,"Associated_Deaths","Critical","middle_low",1.0791984360418,0.966782157936551,1.20247210652078
"Albania",1997,"Associated_Deaths","High","middle_low",1.21923769235724,1.04523323868085,1.41704400087106
"Albania",1997,"Associated_Deaths","Medium","middle_low",0.927596126089921,0.75343615348997,1.13623396414442
"Albania",1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",5.54748722523906,5.30937057005509,5.79534463687456
"Albania",1997,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",5.72840847633962,5.41335919293553,6.05976084609967
"Albania",1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",2.24526828866017,1.99517038342246,2.52591034330067
"Albania",1997,"Attributable_Deaths","Critical","middle_low",0.177917689670343,0.134056602582617,0.233147928606563
"Albania",1997,"Attributable_Deaths","High","middle_low",0.224140586853036,0.153369455461795,0.320082900226791
"Albania",1997,"Attributable_Deaths","Medium","middle_low",0.0474028056698882,0.0153894197911105,0.121254725304608
"Albania",1998,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",24.658922067491,24.1594949909389,25.1675219843243
"Albania",1998,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",25.1702713074744,24.5047239944148,25.8513527878154
"Albania",1998,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",36.0796675266629,35.0577849235711,37.1295840701929
"Albania",1998,"Associated_Deaths","Critical","middle_low",0.847255930575899,0.750493499969751,0.9541945943037
"Albania",1998,"Associated_Deaths","High","middle_low",1.04384314074413,0.887369427406722,1.22258795035928
"Albania",1998,"Associated_Deaths","Medium","middle_low",0.765434450292587,0.610906119816608,0.952465776571701
"Albania",1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.90792783902519,3.70966259116989,4.11551231843888
"Albania",1998,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.59711547274566,4.31511959042949,4.89482153165179
"Albania",1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.78602908661502,1.56363263019439,2.03772396283538
"Albania",1998,"Attributable_Deaths","Critical","middle_low",0.138111207217532,0.100759581816825,0.186140222409916
"Albania",1998,"Attributable_Deaths","High","middle_low",0.194303891128168,0.130460750164053,0.281666283486983
"Albania",1998,"Attributable_Deaths","Medium","middle_low",0.0386996611507736,0.0110661244188196,0.105738416850906
"Albania",1999,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",26.4651901398652,25.9383976229902,27.0019239082693
"Albania",1999,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",24.7098385932723,24.0394127770767,25.3970600172623
"Albania",1999,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",34.3513414137469,33.332308227998,35.401014252221
"Albania",1999,"Associated_Deaths","Critical","middle_low",0.944273370185047,0.839143882389378,1.06054593338667
"Albania",1999,"Associated_Deaths","High","middle_low",1.07664488620114,0.913220346813216,1.26454160470934
"Albania",1999,"Associated_Deaths","Medium","middle_low",0.771178334239326,0.611177211928497,0.967240415978705
"Albania",1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",4.0544880396899,3.84890459261766,4.27018604392303
"Albania",1999,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.53253769550473,4.24790056366886,4.83419694477955
"Albania",1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.6929509064906,1.47201242835741,1.94615473759496
"Albania",1999,"Attributable_Deaths","Critical","middle_low",0.148768800193544,0.108877821096185,0.200420655574524
"Albania",1999,"Attributable_Deaths","High","middle_low",0.201148771940311,0.134388195908622,0.29394133218334
"Albania",1999,"Attributable_Deaths","Medium","middle_low",0.0387724009385758,0.0105186770088685,0.111699167837683
"Albania",2000,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",24.6413831285103,24.1449503296607,25.1463544393653
"Albania",2000,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",23.4650861999171,22.8232644971875,24.1214835019411
"Albania",2000,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",31.4668650630319,30.4925289001354,32.4679716831924
"Albania",2000,"Associated_Deaths","Critical","middle_low",0.861799458610224,0.767166389158066,0.96561120179379
"Albania",2000,"Associated_Deaths","High","middle_low",1.00039966346786,0.851928628711908,1.1689524295553
"Albania",2000,"Associated_Deaths","Medium","middle_low",0.698533237895935,0.553053498826045,0.873802000706248
"Albania",2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.87021263271661,3.67445236971038,4.0746112559546
"Albania",2000,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.32189434883907,4.04905044138342,4.60943780711524
"Albania",2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.5515105710847,1.3407410339997,1.79001147616504
"Albania",2000,"Attributable_Deaths","Critical","middle_low",0.13882096036586,0.102479689254322,0.184716973814896
"Albania",2000,"Attributable_Deaths","High","middle_low",0.18762770253313,0.126776582709254,0.269514429700459
"Albania",2000,"Attributable_Deaths","Medium","middle_low",0.0350890231049417,0.00946470438404435,0.0958255511658964
"Albania",2001,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",24.1834839352722,23.6854993329281,24.6908663298047
"Albania",2001,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",22.370096392606,21.7354447235729,23.0207536860801
"Albania",2001,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",29.8913658325793,28.9200478252702,30.8925908484961
"Albania",2001,"Associated_Deaths","Critical","middle_low",0.871692333369188,0.774682443950106,0.978910132087177
"Albania",2001,"Associated_Deaths","High","middle_low",0.994139588794356,0.843304816304537,1.16738786983972
"Albania",2001,"Associated_Deaths","Medium","middle_low",0.697904259173907,0.548818785547804,0.88069746290002
"Albania",2001,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.72496248562026,3.53070454094043,3.92874498518681
"Albania",2001,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.11661710136527,3.8470695899276,4.40235286465775
"Albania",2001,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.47511961483792,1.26533950231887,1.7161685845661
"Albania",2001,"Attributable_Deaths","Critical","middle_low",0.137703167840936,0.100875520109214,0.185279929394564
"Albania",2001,"Attributable_Deaths","High","middle_low",0.186221427115013,0.12453371234385,0.271707199499677
"Albania",2001,"Attributable_Deaths","Medium","middle_low",0.0350132122666729,0.00900436986658281,0.102266968930467
"Albania",2002,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",25.4158705115404,24.9126172952904,25.9276803555064
"Albania",2002,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",21.6610596370079,21.0431010869639,22.2937017848927
"Albania",2002,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",28.2654208853797,27.3146116530719,29.2440623432331
"Albania",2002,"Associated_Deaths","Critical","middle_low",0.909542918425037,0.814302793744133,1.01376991276017
"Albania",2002,"Associated_Deaths","High","middle_low",0.961951156218462,0.819500436951011,1.12410900217332
"Albania",2002,"Associated_Deaths","Medium","middle_low",0.667828510802178,0.52583363942364,0.839792484890516
"Albania",2002,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.88021579629052,3.68509349707129,4.08397006194133
"Albania",2002,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",4.00871095870241,3.74563246577822,4.28659401192228
"Albania",2002,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.36948073932953,1.16653004067438,1.60122280939763
"Albania",2002,"Attributable_Deaths","Critical","middle_low",0.141812805359155,0.105826386635482,0.187170007711851
"Albania",2002,"Attributable_Deaths","High","middle_low",0.181193023578912,0.122677605945206,0.260429764089769
"Albania",2002,"Attributable_Deaths","Medium","middle_low",0.0327937442732634,0.00836258849333093,0.0927663228131337
"Albania",2003,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",23.4192174081521,22.9436808652217,23.9025447562165
"Albania",2003,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",20.6472620705391,20.0507816191018,21.2585376667254
"Albania",2003,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",25.8038834265953,24.8906668752176,26.7430881449827
"Albania",2003,"Associated_Deaths","Critical","middle_low",0.829418947552595,0.742344164192398,0.924386321595062
"Albania",2003,"Associated_Deaths","High","middle_low",0.908194386184998,0.775673819145022,1.05796839519198
"Albania",2003,"Associated_Deaths","Medium","middle_low",0.613605187610373,0.481398587342392,0.772451776122793
"Albania",2003,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.5822366913652,3.39804615755022,3.77425569754474
"Albania",2003,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",3.85696710586929,3.60200160703871,4.12685802960094
"Albania",2003,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.25568779858327,1.06084639530794,1.47716053787257
"Albania",2003,"Attributable_Deaths","Critical","middle_low",0.129214250472111,0.0963545203981588,0.1702456714151
"Albania",2003,"Attributable_Deaths","High","middle_low",0.172853906759651,0.118075811768289,0.245611240500629
"Albania",2003,"Attributable_Deaths","Medium","middle_low",0.0302238794176586,0.007545067936166,0.0835064660734366
"Albania",2004,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",23.920916593384,23.439049730357,24.4108559753668
"Albania",2004,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",20.1071313699947,19.5165283613108,20.7129955917408
"Albania",2004,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",24.8775676471036,23.9684939585361,25.8139421935502
"Albania",2004,"Associated_Deaths","Critical","middle_low",0.860685999768197,0.771946920409266,0.957597991740457
"Albania",2004,"Associated_Deaths","High","middle_low",0.902279594073391,0.770232461559933,1.05222752409609
"Albania",2004,"Associated_Deaths","Medium","middle_low",0.613244040007534,0.480272183590774,0.774102384686277
"Albania",2004,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.67684090322865,3.48989459541499,3.87189734956366
"Albania",2004,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",3.8016403077854,3.54772503530348,4.07096441794259
"Albania",2004,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.21182731831126,1.01809927183975,1.43360523567901
"Albania",2004,"Attributable_Deaths","Critical","middle_low",0.134272177662996,0.100741676790145,0.17629974885421
"Albania",2004,"Attributable_Deaths","High","middle_low",0.173924560294113,0.118971745000012,0.247639362802064
"Albania",2004,"Attributable_Deaths","Medium","middle_low",0.0301902501371761,0.00744528462560149,0.0855335307256298
"Albania",2005,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",23.253661583585,22.7776897880274,23.7376902850418
"Albania",2005,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",19.5024705200243,18.9184100653234,20.1022941284885
"Albania",2005,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",24.1955168209511,23.2872170248631,25.1314526173359
"Albania",2005,"Associated_Deaths","Critical","middle_low",0.838309170145319,0.751495851073708,0.933180190133017
"Albania",2005,"Associated_Deaths","High","middle_low",0.877642918122924,0.748576892234606,1.02435825796482
"Albania",2005,"Associated_Deaths","Medium","middle_low",0.606148279690662,0.474192125103636,0.765808964677818
"Albania",2005,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.531867391884,3.34850039632259,3.7233206500174
"Albania",2005,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",3.76753435591152,3.51386388831412,4.03712714036681
"Albania",2005,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.17079100397255,0.978180330231333,1.39175229472112
"Albania",2005,"Attributable_Deaths","Critical","middle_low",0.128891825240968,0.0963602544648702,0.169807396432791
"Albania",2005,"Attributable_Deaths","High","middle_low",0.173185133191966,0.118802221651286,0.246059593238506
"Albania",2005,"Attributable_Deaths","Medium","middle_low",0.0295556006559957,0.00717031064871296,0.0842958269792026
"Albania",2006,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",20.8539801791453,20.4024004995809,21.3138327038935
"Albania",2006,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",18.5517670109446,17.9782202791541,19.1416301790305
"Albania",2006,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",23.5966725844786,22.6877657396147,24.5343194186133
"Albania",2006,"Associated_Deaths","Critical","middle_low",0.748352804508418,0.667019464935512,0.837909460433982
"Albania",2006,"Associated_Deaths","High","middle_low",0.827835830335907,0.70347486170964,0.970226043734757
"Albania",2006,"Associated_Deaths","Medium","middle_low",0.593783572270494,0.463210038842889,0.752888852267344
"Albania",2006,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",3.15969980912412,2.98617925071529,3.34152580184598
"Albania",2006,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",3.5862283048103,3.33732601906732,3.85161975357353
"Albania",2006,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",1.15364866269772,0.960127578920681,1.37670043935453
"Albania",2006,"Attributable_Deaths","Critical","middle_low",0.114721022273295,0.084375509459927,0.15368462942609
"Albania",2006,"Attributable_Deaths","High","middle_low",0.163720749827169,0.111335644312206,0.235121227812003
"Albania",2006,"Attributable_Deaths","Medium","middle_low",0.029147500168397,0.00697584814322336,0.0851492811463414
"Albania",2007,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",20.4908309626988,20.0327370374243,20.9576089323927
"Albania",2007,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",18.5655537528275,17.9797646720448,19.1684313984464
"Albania",2007,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",23.8861143239934,22.9514215517131,24.8509263203589
"Albania",2007,"Associated_Deaths","Critical","middle",0.767585831441312,0.682023435960373,0.861930979560391
"Albania",2007,"Associated_Deaths","High","middle",0.86760911663478,0.735255362277255,1.0192201233784
"Albania",2007,"Associated_Deaths","Medium","middle",0.633820590231369,0.494302189435867,0.803609250893575
"Albania",2007,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",3.13332232131509,2.9565404154486,3.31882429301506
"Albania",2007,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",3.5863724197099,3.33218567805838,3.85784578681817
"Albania",2007,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",1.16074728352496,0.96247228499264,1.39000164437545
"Albania",2007,"Attributable_Deaths","Critical","middle",0.118550887786986,0.0865402504020977,0.159755077041412
"Albania",2007,"Attributable_Deaths","High","middle",0.171547229605217,0.115834941413074,0.247544913974444
"Albania",2007,"Attributable_Deaths","Medium","middle",0.0308522382391711,0.00730389076495143,0.090172464031774
"Albania",2008,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",18.9817715288254,18.5462612088179,19.4260222455097
"Albania",2008,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",18.3511573491327,17.772543942908,18.947131226355
"Albania",2008,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",23.8060349184264,22.868169677044,24.7747904028181
"Albania",2008,"Associated_Deaths","Critical","middle",0.705451875025019,0.626335015009224,0.793230042275386
"Albania",2008,"Associated_Deaths","High","middle",0.84977670995458,0.723307043145746,0.995251355386806
"Albania",2008,"Associated_Deaths","Medium","middle",0.630210254708473,0.494107221752158,0.79659881019874
"Albania",2008,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",2.95614719346984,2.78667632755035,3.13440000499647
"Albania",2008,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",3.60579520774923,3.35281045158787,3.87634382083923
"Albania",2008,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",1.15701104676612,0.958222818418557,1.38762024412344
"Albania",2008,"Attributable_Deaths","Critical","middle",0.1108049677293,0.0809513333621229,0.149810518785022
"Albania",2008,"Attributable_Deaths","High","middle",0.170807013713836,0.117030761202489,0.244765867231524
"Albania",2008,"Attributable_Deaths","Medium","middle",0.0306083763384421,0.00752589091327436,0.090301302285751
"Albania",2009,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",18.6204718022256,18.1890039471504,19.0608384854377
"Albania",2009,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",18.3384385330187,17.7592137570273,18.935390879448
"Albania",2009,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",22.8132279463673,21.8882501498423,23.7699009287263
"Albania",2009,"Associated_Deaths","Critical","middle",0.706139228454672,0.627437012455888,0.793627012203853
"Albania",2009,"Associated_Deaths","High","middle",0.868828368667402,0.741604536102396,1.01534009916415
"Albania",2009,"Associated_Deaths","Medium","middle",0.625330318054434,0.490079888600688,0.791458211811027
"Albania",2009,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",2.90992678019009,2.74190440437744,3.08688890672011
"Albania",2009,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",3.6030510256144,3.34975658357077,3.87430261882365
"Albania",2009,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",1.00122228636315,0.815574012809086,1.21968282956804
"Albania",2009,"Attributable_Deaths","Critical","middle",0.111335309514642,0.0815760950109729,0.150414181365696
"Albania",2009,"Attributable_Deaths","High","middle",0.174508380555205,0.120380998775536,0.249200710908047
"Albania",2009,"Attributable_Deaths","Medium","middle",0.0272909615395186,0.00601620058496726,0.0867651385129308
"Albania",2010,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",21.1554600012249,20.6979840792414,21.621906703601
"Albania",2010,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",19.4786292862858,18.8841175783508,20.0910747863155
"Albania",2010,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",21.5944428967857,20.6928390281215,22.5282699136466
"Albania",2010,"Associated_Deaths","Critical","middle",0.799017857237888,0.716819031495207,0.889953671751434
"Albania",2010,"Associated_Deaths","High","middle",0.923185979816271,0.794549770726985,1.07103467433184
"Albania",2010,"Associated_Deaths","Medium","middle",0.598802532020212,0.468405053352851,0.76026877811231
"Albania",2010,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",3.21862940499577,3.04296030516031,3.4033039233518
"Albania",2010,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",3.88341301481043,3.62145227518038,4.16354234296832
"Albania",2010,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",0.95186580733424,0.770828766406328,1.16633696190766
"Albania",2010,"Attributable_Deaths","Critical","middle",0.122371279855646,0.0916592331968798,0.162382627882806
"Albania",2010,"Attributable_Deaths","High","middle",0.188135633078643,0.132827522341708,0.263995461399754
"Albania",2010,"Attributable_Deaths","Medium","middle",0.0262631929071938,0.00573873478093792,0.0859270026841893
"Albania",2011,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",21.6298463420875,21.1680757083912,22.1006707068615
"Albania",2011,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",20.0878303133473,19.4825475371968,20.7113118007731
"Albania",2011,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",20.8328994424089,19.9464824049089,21.7519269372293
"Albania",2011,"Associated_Deaths","Critical","middle",0.807504246981722,0.726097620508107,0.897634198015709
"Albania",2011,"Associated_Deaths","High","middle",0.938143697224643,0.810367544800719,1.08511718282365
"Albania",2011,"Associated_Deaths","Medium","middle",0.580549771301937,0.453657751723467,0.738663900001693
"Albania",2011,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",3.36847653692947,3.18919482398727,3.55684023161011
"Albania",2011,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",4.08102934459836,3.81172002197569,4.36877622091725
"Albania",2011,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",0.94807694793925,0.767368044898875,1.16264148672051
